timestamp,run_key,model,task,language,n,n_correct,accuracy,mean_completion_tokens,median_completion_tokens,std_completion_tokens,p10_completion_tokens,p90_completion_tokens,mean_total_tokens,mean_prompt_tokens,mean_latency_s,median_latency_s,p90_latency_s,mean_response_chars,mean_fertility,n_truncated,truncation_rate,avg_cost_per_attempt_usd,ceff_usd
2026-06-29T08:48:41Z,llama3.1-8b__code__ko,llama3.1-8b,code,ko,500,156,0.312,712.636,331.5,1254.0450380344548,229.9,673.7000000000004,923.85,211.214,7.5331952,3.95235,12.44067,1612.216,2.5858595222194336,39,0.078,6.757158e-05,0.0002165755769230769
2026-06-30T11:18:46Z,llama3.1-8b__code__sw,llama3.1-8b,code,sw,500,122,0.244,928.352,470.5,1368.0057425022155,313.8,2002.1000000000759,1174.566,246.214,9.2068012,3.6660500000000003,28.410780000000027,2592.184,2.4981336227672952,50,0.1,8.657886e-05,0.000354831393442623
2026-07-01T05:24:46Z,llama3.1-8b__code__tr,llama3.1-8b,code,tr,500,150,0.3,688.282,325.0,1228.7094189222676,216.9,681.3000000000005,893.496,205.214,5.820727,1.39695,10.795370000000002,2314.93,2.322598640991306,37,0.074,6.532326e-05,0.0002177442
2026-06-24T08:32:13Z,llama3.1-8b__code__zh,llama3.1-8b,code,zh,500,172,0.344,411.082,288.0,727.9892278789678,176.0,446.60000000000014,618.296,207.214,1.3318394,0.75985,1.1788600000000005,958.264,3.9924851504946726,12,0.024,4.3247260000000006e-05,0.00012571877906976747
2026-06-18T11:23:53Z,llama3.1-8b__commonsense__ar,llama3.1-8b,commonsense,ar,500,409,0.818,571.956,284.5,1109.1131926960497,169.8,487.30000000000007,794.978,223.022,7.468305,0.9033,34.9019,1542.652,2.2042082424782747,29,0.058,5.690758e-05,6.956916870415649e-05
2026-06-24T06:31:34Z,llama3.1-8b__commonsense__de,llama3.1-8b,commonsense,de,500,458,0.916,376.778,337.0,423.53024029564847,241.70000000000002,448.1,601.8,225.022,1.4949568,0.88365,1.25905,1394.53,1.8746803970700783,4,0.008,4.1393340000000005e-05,4.518923580786027e-05
2026-06-18T05:35:03Z,llama3.1-8b__commonsense__en,llama3.1-8b,commonsense,en,500,467,0.934,256.95,245.0,220.10788823876774,178.9,322.1,426.972,170.022,2.4827399999999997,0.5917,5.58866,1284.614,1.2241191518066623,1,0.002,2.9057099999999997e-05,3.111038543897216e-05
2026-06-24T05:43:41Z,llama3.1-8b__commonsense__es,llama3.1-8b,commonsense,es,500,466,0.932,344.698,311.5,370.655221712531,220.0,416.0,565.72,221.022,2.8431146,0.88295,4.061100000000001,1342.972,1.5460252511587023,3,0.006,3.8626940000000004e-05,4.144521459227468e-05
2026-06-23T06:23:06Z,llama3.1-8b__commonsense__fi,llama3.1-8b,commonsense,fi,500,359,0.718,1240.75,388.0,1813.8652976823478,243.9,5000.0,1489.772,249.022,10.8314994,1.4624000000000001,33.92607,3167.314,3.1450347522900994,94,0.188,0.00011171110000000001,0.0001555864902506964
2026-06-24T07:54:27Z,llama3.1-8b__commonsense__fr,llama3.1-8b,commonsense,fr,500,453,0.906,344.578,294.0,475.29428908674777,198.9,414.0,567.6,223.022,9.314913800000001,0.82735,1.2026200000000002,1302.94,1.6513811452869227,5,0.01,3.871734e-05,4.273437086092715e-05
2026-06-23T05:39:16Z,llama3.1-8b__commonsense__hi,llama3.1-8b,commonsense,hi,500,414,0.828,860.492,546.0,1122.2636987602825,331.9,1040.1000000000004,1120.514,260.022,6.607069999999999,1.26445,23.302540000000025,1704.162,2.5565240552201223,33,0.066,8.184046e-05,9.884113526570048e-05
2026-08-08T06:12:06Z,llama3.1-8b__commonsense__ko,llama3.1-8b,commonsense,ko,500,399,0.798,867.452,315.0,1518.1607186432082,189.0,5000.0,1083.474,216.022,8.1746778,1.0409000000000002,30.092710000000004,1492.506,2.5229233906400506,59,0.118,8.019726e-05,0.00010049781954887218
2026-06-23T13:03:49Z,llama3.1-8b__commonsense__sw,llama3.1-8b,commonsense,sw,500,368,0.736,1056.07,401.5,1625.676706669939,233.70000000000002,5000.0,1307.092,251.022,9.7244866,1.2931,36.06882,2758.664,2.4191142131356793,72,0.144,9.703669999999999e-05,0.00013184334239130433
2026-06-24T06:11:43Z,llama3.1-8b__commonsense__tr,llama3.1-8b,commonsense,tr,500,411,0.822,677.066,300.5,1279.4124769660616,196.0,521.4000000000001,887.088,210.022,4.9857188,0.97785,12.02665000000001,2454.886,2.146163437583617,40,0.08,6.466638000000001e-05,7.866956204379563e-05
2026-06-18T05:56:04Z,llama3.1-8b__commonsense__zh,llama3.1-8b,commonsense,zh,500,457,0.914,260.868,244.0,309.60443858702274,150.0,335.1,472.89,212.022,3.1000183999999997,0.6671,4.846930000000009,355.436,24.113903152006536,2,0.004,3.147054e-05,3.4431663019693655e-05
2026-06-17T09:34:17Z,llama3.1-8b__math__ar,llama3.1-8b,math,ar,500,357,0.714,454.502,242.5,943.9125997612151,148.0,443.0,694.402,239.9,6.0901608,0.8806,15.705880000000006,1100.926,2.1431479121241606,20,0.04,4.8355160000000005e-05,6.772431372549021e-05
